13 1491902729 19.315647 2.600000 15.711815 24.402981 986.906845
16 1491902729 30.919751 1.000000 28.104518 35.283228 962.542999
13 1491902730 19.434799 1.600000 15.914674 21.748467 609.947580
16 1491902730 30.026244 0.400000 23.050042 37.002445 380.097079
13 1491902731 19.434799 1.600000 15.914674 21.748467 609.947580
16 1491902731 30.026244 0.400000 23.050042 37.002445 380.097079
13 1491902732 19.434799 1.600000 15.914674 21.748467 609.947580
16 1491902732 30.026244 0.400000 23.050042 37.002445 380.097079
13 1491902733 19.434799 1.600000 15.914674 21.748467 609.947580
16 1491902733 30.026244 0.400000 23.050042 37.002445 380.097079
13 1491902734 19.434799 1.600000 15.914674 21.748467 609.947580
16 1491902734 30.026244 0.400000 23.050042 37.002445 380.097079
16 1491902735 28.547626 2.600000 23.909538 32.350937 2132.939426
16 1491902736 28.547626 2.600000 23.909538 32.350937 2132.939426
16 1491902737 28.547626 2.600000 23.909538 32.350937 2132.939426
16 1491902738 28.547626 2.600000 23.909538 32.350937 2132.939426
16 1491902739 28.547626 2.600000 23.909538 32.350937 2132.939426
16 1491902740 33.378092 1.200000 30.427345 36.279169 1340.872976
16 1491902741 33.378092 1.200000 30.427345 36.279169 1340.872976
16 1491902742 33.378092 1.200000 30.427345 36.279169 1340.872976
16 1491902743 33.378092 1.200000 30.427345 36.279169 1340.872976
16 1491902744 33.378092 1.200000 30.427345 36.279169 1340.872976
16 1491902745 26.594365 0.400000 26.155607 27.033122 282.981096
16 1491902746 26.594365 0.400000 26.155607 27.033122 282.981096
16 1491902747 26.594365 0.400000 26.155607 27.033122 282.981096
16 1491902748 26.594365 0.400000 26.155607 27.033122 282.981096
16 1491902749 26.594365 0.400000 26.155607 27.033122 282.981096
16 1491902750 27.542774 1.200000 23.070496 32.259426 925.367357
16 1491902751 27.542774 1.200000 23.070496 32.259426 925.367357
16 1491902752 27.542774 1.200000 23.070496 32.259426 925.367357
16 1491902753 27.542774 1.200000 23.070496 32.259426 925.367357
16 1491902754 27.542774 1.200000 23.070496 32.259426 925.367357
16 1491902755 30.598964 1.400000 26.159687 35.409773 1326.639405
16 1491902756 30.598964 1.400000 26.159687 35.409773 1326.639405
16 1491902757 30.598964 1.400000 26.159687 35.409773 1326.639405
16 1491902758 30.598964 1.400000 26.159687 35.409773 1326.639405
16 1491902759 30.598964 1.400000 26.159687 35.409773 1326.639405
16 1491902760 28.806005 1.200000 25.222516 34.692372 1008.122259
16 1491902761 28.806005 1.200000 25.222516 34.692372 1008.122259
16 1491902762 28.806005 1.200000 25.222516 34.692372 1008.122259
16 1491902763 28.806005 1.200000 25.222516 34.692372 1008.122259
16 1491902764 28.806005 1.200000 25.222516 34.692372 1008.122259
16 1491902765 27.725170 1.800000 24.661120 30.370336 1389.319444
16 1491902766 27.725170 1.800000 24.661120 30.370336 1389.319444
16 1491902767 27.725170 1.800000 24.661120 30.370336 1389.319444
16 1491902768 27.725170 1.800000 24.661120 30.370336 1389.319444
16 1491902769 27.725170 1.800000 24.661120 30.370336 1389.319444
16 1491902770 30.700995 1.000000 29.262973 32.803154 944.418892
16 1491902771 30.700995 1.000000 29.262973 32.803154 944.418892
16 1491902772 30.700995 1.000000 29.262973 32.803154 944.418892
16 1491902773 30.700995 1.000000 29.262973 32.803154 944.418892
16 1491902774 30.700995 1.000000 29.262973 32.803154 944.418892
16 1491902775 33.732412 0.400000 32.975870 34.488954 455.379193
16 1491902776 33.732412 0.400000 32.975870 34.488954 455.379193
16 1491902777 33.732412 0.400000 32.975870 34.488954 455.379193
16 1491902778 33.732412 0.400000 32.975870 34.488954 455.379193
16 1491902779 33.732412 0.400000 32.975870 34.488954 455.379193
16 1491902780 34.384707 0.200000 34.384707 34.384707 236.461615
16 1491902781 34.384707 0.200000 34.384707 34.384707 236.461615
16 1491902782 34.384707 0.200000 34.384707 34.384707 236.461615
16 1491902783 34.384707 0.200000 34.384707 34.384707 236.461615
16 1491902784 34.384707 0.200000 34.384707 34.384707 236.461615
